speed,deceleration,deltadistance,delta_time,detection
35.49,-0.554,16.6083,0.460026264,FALSE
33.43,1.3195,14.5833,0.489990711,TRUE
33.43,-0.9875,18.8953,0.539990664,TRUE
31.38,0.7995,14.9898,0.480005026,TRUE
31.38,0.4982,16.2129,0.570001841,TRUE
29.32,-0.508,12.4995,0.410003424,TRUE
29.32,0.6585,12.1637,0.440000057,TRUE
27.26,-0.3376,12.4996,0.430005074,TRUE
27.26,1.0017,11.6896,0.480001688,TRUE
25.2,-0.2825,13.1413,0.510024071,TRUE
25.2,0.3411,12.9378,0.539982319,TRUE
23.14,0.6146,10.473,0.500002384,TRUE
23.14,-0.5341,12.0453,0.510023594,TRUE
21.09,0.5544,9.8988,0.469981194,TRUE
21.09,0.149,11.5308,0.570004225,TRUE
19.54,0.1641,9.8988,0.510024071,TRUE
19.54,-0.0289,9.7751,0.500002861,TRUE
17.49,0.5158,9.2226,0.550002098,TRUE
17.49,0.0151,9.6755,0.579982996,TRUE
15.43,0.6316,7.2024,0.540002108,TRUE
15.43,-0.5658,8.628,0.530025244,TRUE
13.88,1.374,4.3555,0.400003195,TRUE
13.88,-0.7944,7.5792,0.50998354,TRUE
12.34,1.634,3.3809,0.400000095,TRUE
12.34,-0.8109,7.7554,0.590024233,TRUE
11.31,0.8159,4.9318,0.579981565,TRUE
11.31,-0.9738,7.0046,0.520024538,TRUE
10.28,1.0591,4.0725,0.479980707,TRUE
10.28,-0.5101,4.5735,0.430005789,TRUE
9.77,0.2837,4.9322,0.540022612,TRUE
9.77,0.1506,4.0435,0.479980707,TRUE
9.25,-0.4521,5.8421,0.540002823,TRUE
9.25,0.324,5.1342,0.570004702,TRUE
9.25,0.2769,3.9497,0.520001888,TRUE
9.25,-0.753,4.3555,0.410001278,TRUE
8.74,0.1597,5.1905,0.530025005,TRUE
8.74,0.5429,3.9244,0.58998251,TRUE
8.74,-0.2993,4.5462,0.550002575,TRUE
7.97,-0.0811,4.6954,0.540002823,TRUE
7.97,0.2246,3.6662,0.480004311,TRUE
7.97,-0.2332,3.9974,0.460001945,TRUE
7.97,0.0709,3.5272,0.420001984,TRUE
7.97,-0.329,4.5461,0.460024357,TRUE
7.71,0.3869,6.0403,0.979983568,TRUE
7.71,-0.3839,4.3243,0.530004978,TRUE
7.71,0.1433,3.1789,0.419999838,TRUE
7.45,-0.0151,10.6468,1.370029688,TRUE
53.5,-0.055,29.3937,0.536085367,TRUE
53.5,-0.055,29.3937,0.536085367,TRUE
53.5,-0.055,64.7884,1.168185949,TRUE
51.44,0.2656,121.2017,2.472406149,TRUE
51.44,-3.7978,28.1344,0.432078838,TRUE
50.92,2.826,27.2234,0.544077635,TRUE
50.92,0.13,26.0675,0.528079033,TRUE
50.41,-1.2678,29.535,0.528087139,TRUE
49.38,0.6732,56.325,1.168188334,FALSE
48.35,0.038,102.424,2.160342216,FALSE
47.32,0.4875,41.725,0.976152182,FALSE
46.29,-0.2331,44.2813,0.984162569,FALSE
46.29,-0.2131,18.7084,0.408064365,FALSE
45.27,1.6066,17.8832,0.464076996,FALSE
44.24,-0.3781,69.152,1.560262918,FALSE
43.21,0.3454,20.4969,0.48008132,FALSE
43.21,0.7059,21.1837,0.544185877,FALSE
41.15,-0.348,24.585,0.599998236,FALSE
41.15,-0.3551,24.4014,0.568092346,FALSE
40.12,1.9126,15.0573,0.432071209,FALSE
40.12,-0.5545,15.7564,0.424071789,FALSE
39.09,-1.234,22.9959,0.528089285,FALSE
39.09,2.446,13.9653,0.41606307,FALSE
38.06,-0.1148,14.9893,0.44007349,FALSE
38.06,-1.2185,19.4711,0.488080025,FALSE
36.52,0.7543,20.7776,0.584093332,FALSE
36.52,0.5128,14.1807,0.424066305,FALSE
34.98,0.2581,16.4603,0.512084246,FALSE
34.98,-2.564,18.5822,0.432067394,FALSE
33.95,2.6385,15.3705,0.520192385,FALSE
33.95,-1.6303,17.1476,0.463896036,TRUE
32.92,1.6455,13.3243,0.448137522,TRUE
32.92,-0.1043,12.7926,0.424069881,TRUE
31.89,-0.6288,18.8303,0.560090542,TRUE
31.89,0.0482,19.741,0.592104197,TRUE
30.86,1.8915,11.0799,0.440072298,TRUE
30.86,-2.3425,16.261,0.456071615,TRUE
30.86,1.75,11.8638,0.416066885,TRUE
29.83,-0.2292,13.7168,0.464072943,TRUE
29.83,0.1196,15.2821,0.528101921,TRUE
28.8,0.4808,13.7743,0.520069361,TRUE
28.8,-0.11,14.7303,0.544103861,TRUE
28.29,-0.6086,12.2965,0.416046858,TRUE
28.29,0.2315,14.5394,0.512079239,TRUE
27.26,0.3336,15.4682,0.584100962,TRUE
27.26,0.6505,11.0799,0.472074032,TRUE
26.23,-0.0827,14.181,0.592089176,TRUE
25.72,-0.6359,15.3707,0.560089111,TRUE
25.72,-0.1234,13.6826,0.488070011,TRUE
24.69,1.4584,11.4038,0.576094627,TRUE
24.69,-1.5095,12.1069,0.456068993,TRUE
24.69,-0.3455,12.5748,0.44806838,TRUE
24.69,1.0894,12.107,0.544087648,TRUE
24.17,-0.0871,9.2225,0.408065557,TRUE
24.17,-0.3018,14.4192,0.592095137,TRUE
23.66,0.709,9.3708,0.44008708,TRUE
23.66,-0.12,13.2012,0.600075722,TRUE
23.66,-0.5923,12.5654,0.504081011,TRUE
23.66,-0.1775,14.2929,0.552093744,TRUE
23.14,0.8804,11.5308,0.54415369,TRUE
23.14,-0.4739,13.3245,0.560018778,TRUE
22.63,0.5325,9.4593,0.440070868,TRUE
22.63,-0.7874,10.9546,0.440066814,TRUE
21.6,1.128,10.4731,0.560163975,TRUE
21.6,-0.5384,9.6234,0.455995321,TRUE
20.57,-0.131,10.0712,0.464102745,TRUE
20.57,0.8626,8.6828,0.496046782,TRUE
19.03,-0.3556,7.8871,0.416098595,TRUE
19.03,-0.1386,11.8641,0.600080729,TRUE
17.49,1.0786,7.7551,0.560080051,TRUE
17.49,-1.4173,9.4192,0.464076281,TRUE
16.46,1.1308,7.4136,0.504109859,TRUE
16.46,-0.4833,6.7896,0.408027887,TRUE
15.43,0.6456,7.1794,0.544097185,TRUE
15.43,-1.2857,8.0551,0.432074547,TRUE
14.91,1.1477,6.5377,0.504084349,TRUE
14.91,-0.2872,6.0064,0.424065351,TRUE
13.88,0.1986,7.7036,0.592097282,TRUE
13.88,-0.1574,7.3013,0.528088331,TRUE
13.37,0.2164,6.1484,0.480069399,TRUE
13.37,-0.2974,6.0781,0.432072878,TRUE
12.86,-0.0669,6.2006,0.432074785,TRUE
12.86,0.7525,5.7711,0.568095922,TRUE
12.34,-0.3898,7.0046,0.568090439,TRUE
12.34,0.1699,5.9619,0.520082712,TRUE
11.83,-0.2816,7.7554,0.592093706,TRUE
11.83,0.4588,6.0525,0.576089859,TRUE
11.31,0.1993,4.8676,0.512081623,TRUE
11.31,-0.7601,6.1485,0.472078323,TRUE
10.8,0.7343,4.9956,0.552086592,TRUE
10.8,0.0557,3.739,0.424064875,TRUE
9.77,-0.3868,5.4084,0.504079342,TRUE
9.77,0.3624,4.2139,0.464081526,TRUE
8.74,0.517,3.3509,0.520078182,TRUE
8.74,-0.9056,6.0064,0.536085606,TRUE
7.97,1.4709,2.0746,0.472079515,TRUE
7.97,-1.1565,4.1302,0.440068722,TRUE
7.45,0.3507,3.3102,0.416157246,TRUE
7.45,0.2941,3.698,0.592004299,TRUE
7.2,-0.2217,4.2503,0.568089724,TRUE
7.2,0.1223,3.6661,0.536087036,TRUE
7.2,-0.0558,3.5272,0.496075392,TRUE
7.2,-0.2073,3.3102,0.416065454,TRUE
7.2,0.1524,3.5271,0.488084793,TRUE
7.2,0.4552,2.5083,0.504080057,TRUE
7.2,-0.8227,4.77,0.520077705,TRUE
7.2,0.3832,3.9974,0.568089962,TRUE
7.45,-0.2694,5.0926,0.592099428,TRUE
7.45,0.639,2.7433,0.504141808,TRUE
7.45,-0.9093,6.2196,0.584033251,TRUE
7.71,0.5239,4.1491,0.520120144,TRUE
66.87,151.8395,423.1483,0.459995508,TRUE
66.87,151.8395,40.5503,0.57000351,TRUE
66.87,1.8938,33.0048,0.540090561,TRUE
66.87,-0.9141,75.6435,1.069908857,TRUE
66.87,0.3004,33.9367,0.490007162,TRUE
66.87,-0.6668,33.2419,0.459997654,TRUE
66.87,3.7637,25.8121,0.470013857,TRUE
66.87,-1.5684,71.1634,1.010079861,TRUE
66.36,1.4778,27.029,0.419915676,TRUE
65.84,-0.9732,29.4457,0.430039644,TRUE
65.84,-1.2807,29.3982,0.399998188,FALSE
64.81,1.5,37.1116,0.569971561,FALSE
64.81,-0.8794,34.7119,0.500002146,FALSE
63.27,2.3251,33.0243,0.590034246,FALSE
63.27,-2.4724,26.2678,0.400005579,FALSE
62.24,1.6857,26.2017,0.449965715,FALSE
60.7,0.8527,29.0104,0.54008913,FALSE
60.7,-2.3643,30.3608,0.469911575,FALSE
58.64,-0.5443,37.8698,0.560207844,FALSE
58.64,3.4313,22.0513,0.409800529,FALSE
57.1,-0.5264,28.2077,0.500206947,FALSE
55.55,-0.0508,28.88,0.509830475,FALSE
52.98,0.3575,30.6227,0.560003042,FALSE
52.98,1.5412,24.735,0.529962301,FALSE
51.95,-1.2793,21.8157,0.419998884,FALSE
49.38,-0.437,29.8669,0.550041676,FALSE
49.38,8.8703,8.1377,0.249966145,FALSE
48.35,-3.2665,19.9219,0.430003881,FALSE
46.29,-1.2543,27.4198,0.520038366,FALSE
45.27,2.276,22.8011,0.569952011,FALSE
44.24,-1.7874,22.113,0.460027695,FALSE
43.21,1.9352,20.6968,0.549988508,FALSE
42.18,-1.6737,17.6784,0.399994135,FALSE
41.15,0.5001,23.5989,0.570007801,FALSE
39.09,0.9131,18.4617,0.499996424,FALSE
36.52,0.1701,36.2625,1.030016422,FALSE
36.01,-1.6332,19.0858,0.449997902,FALSE
34.98,2.2095,14.927,0.460080624,TRUE
33.95,0.126,18.7096,0.589918375,TRUE
33.43,-0.8221,13.9766,0.400012255,TRUE
32.4,1.2166,12.3222,0.41008544,TRUE
31.38,-1.3443,16.6075,0.459905386,TRUE
30.35,1.0817,17.6137,0.590047359,TRUE
29.32,1.2814,10.7011,0.439963579,TRUE
28.29,-0.8742,26.0938,0.830001593,TRUE
27.26,1.7683,12.0454,0.54999733,TRUE
26.75,-1.2955,16.2489,0.560009241,TRUE
26.23,0.8088,13.9634,0.57007432,TRUE
25.2,-0.5952,14.9267,0.53993082,TRUE
24.69,1.2572,10.8931,0.510037184,TRUE
23.66,-1.204,12.9709,0.479967594,TRUE
23.14,1.5368,9.6234,0.489994764,TRUE
22.63,-0.3675,11.6566,0.540003061,TRUE
21.6,-0.4474,11.1151,0.470012665,TRUE
21.09,0.0191,9.4292,0.399989843,TRUE
20.57,2.3294,5.9822,0.450000525,TRUE
20.06,-1.9716,11.4805,0.499999523,TRUE
19.03,0.9996,8.627,0.470048189,TRUE
18.51,-0.1944,7.6464,0.400000811,TRUE
18,-0.058,11.08,0.569957256,TRUE
17.49,1.1657,6.1484,0.420012236,TRUE
16.97,-1.081,9.2226,0.470033169,TRUE
16.46,1.1592,7.4227,0.559962511,TRUE
16.46,-0.3321,5.9822,0.409990788,TRUE
15.94,-0.6946,8.1537,0.460015774,TRUE
15.94,0.224,9.693,0.590007782,TRUE
15.43,0.5314,6.2196,0.439991713,TRUE
14.91,0.3747,6.46,0.530012369,TRUE
14.91,-1.0327,8.6279,0.500082016,TRUE
14.4,0.56,8.2668,0.589915037,TRUE
14.4,-0.1833,8.4119,0.560048342,TRUE
13.88,0.3765,6.9228,0.529952049,TRUE
13.37,-0.2037,7.6366,0.5400033,TRUE
13.37,0.4587,5.2498,0.430045605,TRUE
12.86,0.126,4.6853,0.399997234,TRUE
12.86,0.0892,5.9618,0.529947758,TRUE
12.34,-0.655,8.6862,0.580018759,TRUE
11.83,0.6185,6.7247,0.590036869,TRUE
11.83,-0.1181,4.7443,0.40000701,TRUE
11.31,-0.009,6.7888,0.569965839,TRUE
11.31,1.0809,3.1327,0.42000699,TRUE
10.8,-1.1073,5.2149,0.429991245,TRUE
10.8,0.6114,4.6853,0.520009995,TRUE
10.28,-0.0358,5.2497,0.56999445,TRUE
10.28,-0.9732,6.9911,0.500002861,TRUE
10.28,1.1596,4.2911,0.590041399,TRUE
9.77,-1.4695,5.2149,0.400007248,TRUE
9.77,0.7102,4.953,0.52995801,TRUE
9.77,0.2643,4.2911,0.540006399,TRUE
9.77,-0.1892,4.9318,0.549995422,TRUE
9.77,-0.0454,5.1613,0.560009718,TRUE
9.77,-0.2089,5.0079,0.489995956,TRUE
9.77,0.0728,4.9318,0.500003815,TRUE
9.77,0.1406,5.0078,0.550000906,TRUE
9.77,-0.158,4.3067,0.440045118,TRUE
9.25,0.3778,4.3747,0.569950104,TRUE
9.25,-0.4859,6.0549,0.580008268,TRUE
9.25,-0.0487,5.0121,0.470005274,TRUE
9.25,0.4631,4.0725,0.480042458,TRUE
8.74,0.2449,3.5805,0.490043879,TRUE
8.74,-0.1864,4.1104,0.500012159,TRUE
7.97,-0.0924,8.6269,0.949953794,TRUE
7.97,0.3302,3.1788,0.409956455,TRUE
7.45,0.3017,3.5021,0.580008984,TRUE
6.94,-0.3427,3.5805,0.470031261,TRUE
6.68,0.3611,2.8404,0.479965448,TRUE
6.43,-0.1964,2.7508,0.410092115,TRUE
6.17,-0.1022,3.9138,0.539909601,TRUE
6.17,0.7686,1.7235,0.430003643,TRUE
6.17,-0.2031,1.9214,0.399914742,TRUE
5.91,-0.2989,7.2107,0.950095892,TRUE
5.91,0.9799,1.4442,0.47001195,TRUE
5.91,-1.0404,3.8255,0.479985237,TRUE
5.91,0.1309,3.5972,0.490000963,TRUE
5.91,0.488,2.648,0.580019474,TRUE
5.91,-0.1401,2.9266,0.549991369,TRUE
5.65,-0.0013,2.3439,0.440016985,TRUE
5.65,-0.0238,2.4441,0.449973345,TRUE
5.65,-0.3649,3.256,0.46001935,TRUE
5.4,0.2106,3.2681,0.550003052,TRUE
5.4,0.5943,1.4443,0.399997234,TRUE
5.4,-0.5842,2.4441,0.410083771,TRUE
5.4,0.3259,2.181,0.500005484,TRUE
5.4,-0.58,2.9265,0.429913521,TRUE
5.4,0.451,2.3439,0.520035982,TRUE
5.4,-0.445,3.256,0.489964485,TRUE
66.36,1108.2098,98.3873,0.009986401,TRUE
66.36,1108.2098,98.3873,0.009986401,TRUE
66.36,1108.2098,63.9271,0.900005102,TRUE
66.36,1.2979,35.216,0.54999733,TRUE
66.87,-0.4372,33.0868,0.50000453,TRUE
66.87,-2.2685,39.5374,0.510033607,TRUE
67.39,1.4265,62.5325,0.979971409,TRUE
67.39,-0.4631,72.009,1.050019026,TRUE
68.42,-0.7545,33.8679,0.470018148,TRUE
68.42,1.6006,33.2233,0.519966364,TRUE
68.42,-2.1311,37.1723,0.500001431,FALSE
68.42,1.7298,36.8649,0.570001125,FALSE
68.42,-0.0371,32.4287,0.500004768,FALSE
67.9,-1.3882,32.7164,0.460021496,FALSE
67.9,0.4517,37.1113,0.539979696,FALSE
67.39,-0.0159,39.9144,0.5800035,FALSE
67.39,1.3778,25.3653,0.400002241,FALSE
64.81,-1.8059,38.5855,0.53002286,FALSE
64.81,2.7433,25.8292,0.419979572,FALSE
64.81,1.4917,23.7418,0.430022478,FALSE
60.7,-1.3841,35.8788,0.56998086,FALSE
57.1,1.9329,29.7214,0.570001841,FALSE
57.1,-3.7413,27.5478,0.410022259,FALSE
57.1,2.9067,26.4675,0.500021219,FALSE
54.53,0.6933,21.9724,0.439960718,FALSE
54.53,0.1912,26.9007,0.550000191,FALSE
51.44,-0.7831,29.7994,0.560025454,FALSE
51.44,-0.4398,25.3884,0.459980011,FALSE
48.35,1.4961,31.4472,0.700005054,FALSE
45.27,0.6094,18.6105,0.440019608,FALSE
43.21,-0.191,39.5824,0.900003672,FALSE
43.21,0.4074,23.7699,0.569981575,FALSE
40.12,1.3068,16.4718,0.460002899,FALSE
40.12,-1.4853,20.0484,0.470021009,FALSE
38.06,0.5692,38.9422,1.060013294,FALSE
35.49,1.1236,13.7589,0.429971218,FALSE
33.43,-0.1123,50.4776,1.500004768,TRUE
31.89,0.3355,14.4773,0.450007915,TRUE
31.89,-0.1359,14.4135,0.440004826,TRUE
30.35,0.3527,14.9268,0.480005264,TRUE
28.8,0.2573,30.385,1.069987297,TRUE
28.8,-0.0219,15.97,0.56000495,TRUE
27.26,-0.5543,14.6043,0.470005274,TRUE
27.26,1.6105,11.1152,0.469995022,TRUE
25.72,-1.0685,12.1072,0.430013895,TRUE
25.72,0.6774,13.4759,0.549991131,TRUE
24.69,-0.0563,12.389,0.499997854,TRUE
24.69,0.5352,11.2722,0.510030031,TRUE
22.63,-0.5081,10.9546,0.450003147,TRUE
22.63,0.614,11.2108,0.530007362,TRUE
21.09,-0.0305,11.08,0.519996881,TRUE
21.09,-0.2288,11.9237,0.530007839,TRUE
19.54,1.1246,8.1374,0.469997406,TRUE
19.54,-0.5004,10.3293,0.519971848,TRUE
19.03,0.5508,8.5823,0.500015974,TRUE
19.03,-0.3868,11.0158,0.569990635,TRUE
18,0.4856,8.4726,0.499997377,TRUE
18,-0.4275,8.6828,0.460039377,TRUE
17.49,0.1373,9.7988,0.539967537,TRUE
17.49,0.1606,9.9953,0.579999208,TRUE
16.97,0.5343,6.055,0.400000811,TRUE
16.97,-0.141,8.4118,0.530029058,TRUE
16.46,-0.5283,7.579,0.419974804,TRUE
15.94,0.2127,15.8216,0.990004063,TRUE
15.94,0.0097,9.0787,0.570024967,TRUE
15.43,0.7976,5.2149,0.409980059,TRUE
15.43,-0.7524,8.2046,0.499998569,TRUE
14.91,0.157,6.9227,0.440044403,TRUE
14.4,0.1731,15.3707,1.109962463,TRUE
14.4,-0.1124,6.6036,0.460027695,TRUE
13.88,0.1664,7.7767,0.579996586,TRUE
13.88,-0.1814,8.2208,0.5700109,TRUE
13.37,0.3239,5.9618,0.459970236,TRUE
13.37,0.2034,5.9821,0.500003576,TRUE
12.86,-0.5041,5.5766,0.399999142,TRUE
12.86,0.1541,6.8412,0.520026207,TRUE
12.34,0.3083,5.9228,0.509981155,TRUE
12.34,-0.346,5.3325,0.410027504,TRUE
11.83,0.0591,7.3482,0.5800035,TRUE
11.83,0.1995,5.1954,0.439970255,TRUE
11.31,0.6096,4.3508,0.490004539,TRUE
11.31,-0.6581,7.3211,0.580009937,TRUE
10.28,0.3501,8.449,0.879992008,TRUE
9.77,-0.03,10.9175,1.100004911,TRUE
9.77,-0.113,4.5816,0.440010309,TRUE
9.77,0.7342,3.146,0.429993868,TRUE
9.77,-0.623,6.4436,0.59002018,TRUE
9.77,0.6153,4.343,0.589980602,TRUE
9.25,-0.8925,6.1947,0.520001888,TRUE
55.04,106.2845,43.8895,0.066010237,TRUE
55.04,106.2845,43.8895,0.066010237,TRUE
54.53,106.2845,33.9499,0.581937075,TRUE
53.5,0.0564,62.6998,1.08591938,TRUE
53.5,2.9745,22.8801,0.547963381,TRUE
51.95,-1.1962,56.3727,1.043917656,TRUE
50.92,-0.5344,28.073,0.495984316,TRUE
50.41,0.9277,48.492,1.025908709,TRUE
49.38,-0.1318,25.3154,0.527953863,TRUE
49.38,-0.1774,92.6976,1.813869476,FALSE
49.38,0.188,172.5086,3.933705807,FALSE
40.64,2.3734,14.4089,0.423964024,FALSE
32.4,-0.133,131.3933,3.417751312,FALSE
29.83,2.0435,18.2428,1.05791688,FALSE
28.8,-4.7692,17.4669,0.453966141,FALSE
27.26,3.0019,12.4606,0.5919559,FALSE
26.75,-1.9833,13.6417,0.455965996,FALSE
25.72,1.0361,13.6779,0.565957785,FALSE
24.69,0.8271,10.1835,0.507961988,FALSE
23.66,-3.6393,14.8144,0.421971083,FALSE
22.12,3.0342,10.3538,0.581956625,FALSE
21.09,-0.2501,10.3625,0.54195714,FALSE
20.57,-1.8456,11.7062,0.433967829,FALSE
19.03,2.508,7.3961,0.545959234,FALSE
18.51,-1.1749,10.467,0.531962633,FALSE
16.97,1.5394,6.3201,0.573964596,FALSE
16.46,-2.1062,9.4946,0.461956024,FALSE
15.94,1.6689,6.3203,0.537959814,FALSE
15.43,-0.6493,9.0323,0.583966017,FALSE
14.4,-0.4299,8.4342,0.481975079,FALSE
13.88,1.0427,6.3204,0.517942905,FALSE
13.37,-0.3148,7.3961,0.533958673,FALSE
12.86,-0.6026,6.5599,0.403971195,FALSE
12.86,0.9072,5.7599,0.481962204,FALSE
10.8,0.0663,20.907,1.957854033,TRUE
10.8,-0.8227,5.9429,0.421989679,TRUE
9.25,0.365,12.6828,1.395874977,TRUE
9.25,-0.7841,5.0174,0.409969807,TRUE
6.43,0.1275,29.9155,4.733652353,TRUE
6.17,0.0411,2.6666,0.433962584,TRUE
5.4,0.0927,5.6675,1.101929426,TRUE
4.11,0.0673,8.0748,2.17982769,TRUE
3.34,0.1021,1.5255,3.225762844,TRUE
3.34,-0.0994,0.48,0.499963045,TRUE
4.11,-0.0624,6.2587,2.507810593,TRUE
4.37,-0.1162,1.7097,0.547979116,TRUE
4.62,-0.4795,2.4299,0.459943771,TRUE
4.88,0.1886,2.1026,0.47796464,TRUE
5.14,-0.5437,2.6473,0.403969526,TRUE
5.14,-0.1615,3.3493,0.459967613,TRUE
5.4,0.0551,3.0718,0.435966492,TRUE
5.65,0.4899,2.4645,0.575959206,TRUE
6.17,-0.0675,8.6051,1.609879732,TRUE
6.43,-0.1351,2.6472,0.445964575,TRUE
6.43,-0.3931,3.2834,0.431967974,TRUE
6.68,-0.8137,4.7145,0.427968025,TRUE
6.68,1.3385,2.218,0.503962517,TRUE
6.94,-0.6242,2.8898,0.415968895,TRUE
7.2,-0.2815,3.7985,0.461965799,TRUE
7.2,0.4557,3.7443,0.82793808,TRUE
7.45,-0.9513,3.4954,0.415971518,TRUE
7.71,0.0899,4.68,0.593953371,TRUE
7.97,0.0894,7.4753,1.077920437,TRUE
7.97,0.0687,3.0978,0.467964649,TRUE
7.97,-0.1421,3.4664,0.475967169,TRUE
7.97,-0.4673,5.171,0.531960726,TRUE
9.25,0.0294,18.8869,2.069843531,TRUE
10.8,-0.0136,49.3015,5.031625509,TRUE
10.8,-1.5153,6.7805,0.421970844,TRUE
10.8,1.1887,4.9871,0.471964598,TRUE
10.8,0.3232,4.4759,0.49796319,TRUE
10.8,-0.3619,4.5208,0.429965973,TRUE
10.8,-0.2939,7.1228,0.58395648,TRUE
10.8,0.624,5.0461,0.585956335,TRUE
10.8,0.0041,4.2268,0.491965532,TRUE
10.8,-0.081,5.0414,0.557977676,TRUE
11.31,-0.6358,5.1527,0.43794632,TRUE
11.31,0.3381,5.2045,0.517961264,TRUE
11.31,0.0952,4.4611,0.463986874,TRUE
11.31,-0.5324,7.4577,0.587937355,TRUE
11.31,0.9874,3.755,0.451963902,TRUE
11.31,-0.4993,5.8324,0.533960581,TRUE
11.31,0.2782,5.3237,0.567959547,TRUE
11.31,0.0113,4.9549,0.53195858,TRUE
11.31,-1.4732,6.6323,0.427968264,TRUE
11.31,1.6975,3.5626,0.413971424,TRUE
11.31,-0.9235,5.8406,0.457963705,TRUE
11.31,0.4013,5.5499,0.517961502,TRUE
11.31,-545.4149,1542.3685,0.535994291,TRUE
59.16,4.5662,31.1553,0.400011063,TRUE
59.16,4.5662,31.1553,0.400011063,TRUE
59.16,4.5662,29.5734,0.559994459,TRUE
59.16,-1.5933,32.3803,0.530026197,TRUE
59.16,0.7734,31.8323,0.559986115,TRUE
59.16,-0.6811,28.1925,0.470000744,TRUE
59.16,-0.4144,32.9335,0.530005455,TRUE
59.16,0.5382,30.3179,0.51000452,TRUE
59.16,-1.1373,29.0104,0.450016737,TRUE
59.16,0.7098,29.3401,0.480010271,TRUE
59.16,1.2577,31.7689,0.589983702,TRUE
58.64,-1.0485,34.6907,0.580004454,TRUE
58.64,-0.7661,30.4419,0.480025053,TRUE
58.64,2.0171,25.8819,0.479982138,FALSE
58.64,-0.5768,23.0594,0.410004377,FALSE
58.64,-1.9983,27.0794,0.420013428,FALSE
58.64,0.9115,26.07,0.429993153,FALSE
58.64,3.4544,18.8314,0.40000248,FALSE
58.13,-3.953,30.6906,0.470006943,FALSE
58.13,1.8667,26.6463,0.469999075,FALSE
57.61,0.9976,22.57,0.430008173,FALSE
57.61,-2.4409,26.2673,0.420001745,FALSE
56.58,1.1606,24.7884,0.43000555,FALSE
56.58,0.0445,22.989,0.400003433,FALSE
54.01,1.2208,29.7423,0.590029478,FALSE
54.01,-1.0172,32.5911,0.579977512,FALSE
51.44,0.4779,31.016,0.580006599,FALSE
49.38,0.6109,36.2926,0.740027905,FALSE
49.38,0.6992,24.4826,0.539982557,FALSE
47.32,-0.1081,22.9349,0.500003338,FALSE
47.32,-1.3874,30.5671,0.570015192,FALSE
45.27,3.6624,18.0069,0.509991407,FALSE
45.27,-2.339,25.7556,0.540006638,FALSE
43.21,2.0462,18.831,0.500004053,FALSE
43.21,-2.1938,26.0042,0.530004025,FALSE
41.15,1.1876,21.9945,0.510025501,FALSE
41.15,1.5288,18.6442,0.529985189,FALSE
40.12,-0.9626,20.8465,0.520022869,FALSE
40.12,0.0301,18.7752,0.469982147,FALSE
39.09,1.0449,19.4417,0.570005655,FALSE
36.52,-0.8385,19.5348,0.51002574,FALSE
36.52,0.3727,18.5827,0.50998497,FALSE
35.49,0.1381,19.6312,0.550005436,FALSE
35.49,0.3101,19.6789,0.5800035,FALSE
33.95,0.0235,18.2543,0.540001631,TRUE
33.95,-0.2418,18.5826,0.53000617,TRUE
32.4,1.4516,11.7469,0.400004148,TRUE
32.4,-0.3309,15.8216,0.510011673,TRUE
30.86,-0.1094,31.7635,0.990000725,TRUE
29.83,0.9009,15.6368,0.580003262,TRUE
29.83,-1.0445,16.7889,0.520005703,TRUE
28.29,1.7556,11.5306,0.480002403,TRUE
28.29,-1.0669,12.2641,0.430002689,TRUE
26.75,0.5679,13.7776,0.540007114,TRUE
25.2,-0.0078,26.1037,1.02000618,TRUE
24.17,0.1384,26.2822,1.090009928,TRUE
23.14,0.0111,22.5696,0.940009117,TRUE
23.14,-0.0563,14.3586,0.59002614,TRUE
22.12,1.0782,10.1861,0.550003052,TRUE
22.12,-0.7186,12.0554,0.539983749,TRUE
21.09,0.2291,10.1987,0.48000288,TRUE
21.09,0.3567,9.0337,0.460003853,TRUE
20.57,-0.4116,8.9606,0.420025826,TRUE
20.57,0.5932,8.5822,0.459984541,TRUE
19.54,0.2448,7.5789,0.430001974,TRUE
18.51,-0.0769,28.1357,1.500012636,TRUE
17.49,0.8362,7.0044,0.47000432,TRUE
17.49,-0.4326,7.9414,0.470000744,TRUE
16.46,-0.3036,7.8162,0.430007696,TRUE
16.46,0.8197,7.1793,0.510001421,TRUE
15.94,-0.1868,8.4576,0.560004234,TRUE
15.94,-0.6318,9.5293,0.520026207,TRUE
15.43,0.5472,8.2044,0.529983044,TRUE
15.43,0.7062,5.9227,0.490003824,TRUE
14.91,-0.3656,8.0547,0.570005894,TRUE
14.91,-0.6143,7.5788,0.450003147,TRUE
14.4,0.9966,5.3495,0.42000556,TRUE
14.4,-0.5561,8.8427,0.560002327,TRUE
13.88,0.1933,7.8368,0.530026197,TRUE
13.88,0.5057,6.7245,0.559984922,TRUE
13.37,0.0263,5.5869,0.470000744,TRUE
13.37,-0.7611,8.3968,0.530007362,TRUE
13.37,1.0705,5.3494,0.510002613,TRUE
13.37,-0.9609,6.6283,0.450002909,TRUE
12.86,0.8058,5.2497,0.480026007,TRUE
12.86,-0.2197,7.2022,0.589982986,TRUE
12.34,-0.2079,7.7664,0.580005884,TRUE
12.34,-0.1048,6.6645,0.480032206,TRUE
12.34,1.0075,4.3875,0.479975224,TRUE
12.34,-1.1434,5.6329,0.410005093,TRUE
11.83,0.7352,4.4984,0.420003414,TRUE
